"출처DB","업체명","분류","전화","휴대폰","이메일","주소","시/도","구/군","상태","메모","다음연락일","저장일"
"mobile","정 스킨케어","피부관리","010-2642-0292","010-2642-0292","","충남 당진시 송악읍 반촌로 108","충남","당진시","미연락","","","2026-06-15 21:16:55"
"mobile","예쁘다미용실","미용실","010-6767-0451","010-6767-0451","","충남 보령시 중앙로 97","충남","보령시","미연락","","","2026-06-15 21:16:55"
"mobile","루베아","카페","010-2334-8280","010-2334-8280","","충남 천안시 동남구 목천읍 교촌7길 46-11","충남","천안시","미연락","","","2026-06-15 21:16:55"
"mobile","베네피트니스 헬스&PT 내포점","헬스클럽","010-2901-7380","010-2901-7380","","충남 예산군 삽교읍 청사로192번길 20","충남","예산군","미연락","","","2026-06-15 21:16:55"
"mobile","염색방헤어샾","미용실","010-6836-3698","010-6836-3698","","충남 보령시 목장길 37","충남","보령시","미연락","","","2026-06-15 21:16:55"
"mobile","언덕집스테이","펜션","010-8119-5345","010-8119-5345","","충남 공주시 우성면 평목길 163-24","충남","공주시","미연락","","","2026-06-15 21:16:55"
"mobile","타이어테크 합덕점","타이어테크","010-4165-7272","010-4165-7272","","충남 당진시 우강면 덕평로 579","충남","당진시","미연락","","","2026-06-15 21:16:55"
"mobile","스위트제로커피 아산시청점","카페","010-3731-8874","010-3731-8874","","충남 아산시 시민로 467-7","충남","아산시","미연락","","","2026-06-15 21:16:55"
"mobile","매주리커피","커피전문점","010-4096-5723","010-4096-5723","","충남 천안시 서북구 성환읍 성환18길 24","충남","천안시","미연락","","","2026-06-15 21:16:55"
"mobile","힘쎈카페","카페","010-5437-4251","010-5437-4251","","충남 공주시 연수원길 73-26","충남","공주시","미연락","","","2026-06-15 21:16:55"
"mobile","메리봉봉 공산성점","카페","010-5502-7972","010-5502-7972","","충남 공주시 백미고을길 5-12","충남","공주시","미연락","","","2026-06-15 21:16:55"
"mobile","더오름헤어","미용실","010-2202-4304","010-2202-4304","","충남 아산시 탕정면 매곡한들13길 33","충남","아산시","미연락","","","2026-06-15 21:16:55"
"mobile","복호두 당진점","복호두","010-4484-3254","010-4484-3254","","충남 당진시 시청1로 84","충남","당진시","미연락","","","2026-06-15 21:16:55"
"mobile","포리너스폴댄스","운동장","010-6605-2584","010-6605-2584","","충남 아산시 탕정면 한들물빛5로 17","충남","아산시","미연락","","","2026-06-15 21:16:55"
"mobile","태평양헤어샵","미용실","010-8583-7276","010-8583-7276","","충남 논산시 중앙로500번길 35","충남","논산시","미연락","","","2026-06-15 21:16:55"
"mobile","스포데이휘트니스 두정점","헬스클럽","010-8008-7355","010-8008-7355","","충남 천안시 서북구 두정로 212","충남","천안시","미연락","","","2026-06-15 21:16:55"
"mobile","공원앞 지짐이","실내포장마차","010-5402-0038","010-5402-0038","","충남 천안시 서북구 새말3길 29","충남","천안시","미연락","","","2026-06-15 21:16:55"
"mobile","분더카머","카페","010-9707-1954","010-9707-1954","","충남 아산시 청운로112번길 10","충남","아산시","미연락","","","2026-06-15 21:16:55"
"mobile","등불수학학원","수학학원","010-6888-0696","010-6888-0696","","충남 보령시 봉황로 72-11","충남","보령시","미연락","","","2026-06-15 21:16:55"
"mobile","천안스팀닥터","세차장","010-2093-5391","010-2093-5391","","충남 천안시 서북구 미라2길 19","충남","천안시","미연락","","","2026-06-15 21:16:55"
"mobile","품태권도장","태권도장","010-3892-9994","010-3892-9994","","충남 천안시 서북구 성성9로 7","충남","천안시","미연락","","","2026-06-15 21:16:55"
"mobile","뒤짐","헬스클럽","010-5764-4333","010-5764-4333","","충남 서산시 호수공원6로 61","충남","서산시","미연락","","","2026-06-15 21:16:55"
"mobile","지맨커피회관","카페","010-8147-8493","010-8147-8493","","충남 서천군 서천읍 사곡길 4","충남","서천군","미연락","","","2026-06-15 21:16:55"
"mobile","뮤즈헤어","미용실","010-9053-5945","010-9053-5945","","충남 아산시 시민로 387","충남","아산시","미연락","","","2026-06-15 21:16:55"
"mobile","함마짐 두정점","헬스클럽","010-5018-3149","010-5018-3149","","충남 천안시 서북구 두정로 166","충남","천안시","미연락","","","2026-06-15 21:16:55"
"mobile","썬짐","헬스클럽","010-5100-9923","010-5100-9923","","충남 천안시 서북구 불당26로 99","충남","천안시","미연락","","","2026-06-15 21:16:55"
"mobile","더블랙맨즈헤어","미용실","010-8693-9450","010-8693-9450","","충남 서산시 대지제2로 5","충남","서산시","미연락","","","2026-06-15 21:16:55"
"mobile","오늘도예쁨","미용실","010-9554-4059","010-9554-4059","","충남 태안군 태안읍 군청12길 7","충남","태안군","미연락","","","2026-06-15 21:16:55"
"mobile","라이프디렉터","헬스클럽","010-6833-1205","010-6833-1205","","충남 천안시 서북구 불당28길 4-1","충남","천안시","미연락","","","2026-06-15 21:16:55"
"mobile","채연희미용실","미용실","010-3835-9563","010-3835-9563","","충남 금산군 금산읍 건삼전3길 9","충남","금산군","미연락","","","2026-06-15 21:16:55"
"mobile","아우리움헤어 천안두정점","미용실","010-9457-8014","010-9457-8014","","충남 천안시 서북구 오성7길 3","충남","천안시","미연락","","","2026-06-15 21:16:55"
"mobile","하우온","커피전문점","010-6701-6497","010-6701-6497","","충남 천안시 서북구 불당31길 3-3","충남","천안시","미연락","","","2026-06-15 21:16:55"
"mobile","에이치비헤어","미용실","010-2809-7277","010-2809-7277","","충남 아산시 탕정면 갈산교로 223","충남","아산시","미연락","","","2026-06-15 21:16:55"
"mobile","디어마이아지","애견카페","010-5818-8523","010-5818-8523","","충남 공주시 귀산길 298-17","충남","공주시","미연락","","","2026-06-15 21:16:55"
"mobile","오늘도빛나","미용실","010-3494-7973","010-3494-7973","","충남 공주시 번영1로 84","충남","공주시","미연락","","","2026-06-15 21:16:55"
"mobile","나이스짐 탕정역점","헬스클럽","010-4499-4569","010-4499-4569","","충남 아산시 탕정면 한들물빛5로 5","충남","아산시","미연락","","","2026-06-15 21:16:55"
"mobile","보통미장원","미용실","010-2310-3340","010-2310-3340","","충남 홍성군 홍성읍 조양로151번길 60","충남","홍성군","미연락","","","2026-06-15 21:16:55"
"mobile","아리아오투펜션","펜션","010-8838-2099","010-8838-2099","","충남 예산군 덕산면 대치6길 37","충남","예산군","미연락","","","2026-06-15 21:16:54"
"mobile","천안에어컨청소 세탁기청소 팀에이블","청소대행","010-9475-7406","010-9475-7406","","충남 천안시 서북구 불당4로 93","충남","천안시","미연락","","","2026-06-15 21:16:54"
"mobile","몽산포 하이비치펜션","펜션","010-8810-2116","010-8810-2116","","충남 태안군 남면 몽산포길 52-24","충남","태안군","미연락","","","2026-06-15 21:15:52"
"mobile","스테이엘","펜션","010-3350-4811","010-3350-4811","","충남 아산시 신동길 104-4","충남","아산시","미연락","","","2026-06-15 21:15:52"
"mobile","병천3.1펜션","펜션","010-6474-5877","010-6474-5877","","충남 천안시 동남구 병천면 관성3길 150-28","충남","동남구","미연락","","","2026-06-15 21:15:52"
"mobile","부여 한옥","펜션","010-4311-2792","010-4311-2792","","충남 부여군 부여읍 뒷개로 9","충남","부여군","미연락","","","2026-06-15 21:15:52"
"mobile","숲속개울가","펜션","010-5309-9111","010-5309-9111","","충남 공주시 반포면 큰칡골길 36","충남","공주시","미연락","","","2026-06-15 21:15:52"
"mobile","아산지중해펜션","펜션","010-8800-5144","010-8800-5144","","충남 아산시 둔포면 충무로 1222-3","충남","아산시","미연락","","","2026-06-15 21:15:52"
"mobile","토다통나무펜션","펜션","010-8271-1040","010-8271-1040","","충남 보령시 통나무마을1길 48-21","충남","보령시","미연락","","","2026-06-15 21:15:52"
"mobile","숲속펜션","펜션","010-9884-6539","010-9884-6539","","충남 예산군 덕산면 대치6길 45","충남","예산군","미연락","","","2026-06-15 21:15:52"
"mobile","히든힐파티룸펜션","펜션","010-4832-5933","010-4832-5933","","충남 논산시 가야곡면 탑정로 1043-3","충남","논산시","미연락","","","2026-06-15 21:15:52"
"mobile","한옥펜션사계절","한옥숙소","010-5348-3515","010-5348-3515","","충남 아산시 음봉면 음봉로415번길 28","충남","아산시","미연락","","","2026-06-15 21:15:52"
"mobile","충남이화펜션","펜션","010-8327-6127","010-8327-6127","","충남 공주시 사곡면 아래안영골길 10-3","충남","공주시","미연락","","","2026-06-15 21:15:52"
"mobile","콩밭매는 댕댕이","펜션","010-5091-3367","010-5091-3367","","충남 청양군 대치면 까치내로 1067-81","충남","청양군","미연락","","","2026-06-15 21:15:52"
"mobile","돌담집펜션","펜션","010-6402-1241","010-6402-1241","","충남 금산군 진산면 청징길 51","충남","금산군","미연락","","","2026-06-15 21:15:52"
"mobile","피터팬펜션","펜션","010-5273-6456","010-5273-6456","","충남 보령시 해수욕장13길 10-21","충남","보령시","미연락","","","2026-06-15 21:15:52"
"mobile","별나무숲펜션","펜션","010-8318-6384","010-8318-6384","","충남 서천군 마서면 신장로231번길 67-6","충남","서천군","미연락","","","2026-06-15 21:15:52"
"mobile","별나무숲펜션","펜션","010-8318-6384","010-8318-6384","","충남 서천군 마서면 신장로231번길 67-6","충남","서천군","미연락","","","2026-06-15 21:15:52"
"mobile","저스트스테이 호텔 서산호수공원점","호텔","010-9284-3143","010-9284-3143","","충남 서산시 동헌로 89","충남","서산시","미연락","","","2026-06-15 21:15:52"
"mobile","슈가트리","카페","010-5077-0285","010-5077-0285","","충남 서산시 예천8로 26-9","충남","서산시","미연락","","","2026-06-15 21:15:52"
"mobile","소담커피로스터스","카페","010-5682-2822","010-5682-2822","","충남 천안시 서북구 천안대로 1024-3","충남","천안시","미연락","","","2026-06-15 21:15:52"
"mobile","살롱드엠","피부관리","010-2236-9868","010-2236-9868","","충남 천안시 동남구 먹거리11길 41","충남","천안시","미연락","","","2026-06-15 21:15:52"
"mobile","예당하늘빛펜션","펜션","010-8943-7660","010-8943-7660","","충남 예산군 응봉면 신리길 3","충남","예산군","미연락","","","2026-06-15 21:15:52"
"mobile","타이어프로 논산계백점","타이어프로","010-8993-3802","010-8993-3802","","충남 논산시 계백로 1105","충남","논산시","미연락","","","2026-06-15 21:15:52"
"mobile","3짐점핑클럽","헬스클럽","010-6462-2049","010-6462-2049","","충남 아산시 배방읍 새아산로 20-10","충남","아산시","미연락","","","2026-06-15 21:15:52"
"mobile","이글스파크펜션","펜션","010-6624-7247","010-6624-7247","","충남 보령시 고잠2길 4-35","충남","보령시","미연락","","","2026-06-15 21:15:52"
"mobile","로로짐","헬스클럽","010-5066-3371","010-5066-3371","","충남 천안시 서북구 성정공원2길 45","충남","천안시","미연락","","","2026-06-15 21:15:52"
"mobile","시그널펜션","펜션","010-4196-1250","010-4196-1250","","충남 논산시 연무읍 금곡2길 36-30","충남","논산시","미연락","","","2026-06-15 21:15:52"
"mobile","웨스트 메도우 펜션","민박","010-5409-8232","010-5409-8232","","충남 서산시 소탐1로 51-19","충남","서산시","미연락","","","2026-06-15 21:15:52"
"mobile","신사남매","펜션","010-8823-1003","010-8823-1003","","충남 서천군 장항읍 성주새길 70","충남","서천군","미연락","","","2026-06-15 21:15:52"
"mobile","신사남매","펜션","010-8823-1003","010-8823-1003","","충남 서천군 장항읍 성주새길 70","충남","서천군","미연락","","","2026-06-15 21:15:52"
"mobile","안스테이펜션","펜션","010-3404-6135","010-3404-6135","","충남 금산군 부리면 적벽강로 332-11","충남","금산군","미연락","","","2026-06-15 21:15:52"
"mobile","그림이야기책펜션","펜션","010-7255-7874","010-7255-7874","","충남 금산군 진산면 진산로 872-11","충남","금산군","미연락","","","2026-06-15 21:15:52"
"mobile","웨스트 메도우 펜션","민박","010-5409-8232","010-5409-8232","","충남 서산시 소탐1로 51-19","충남","서산시","미연락","","","2026-06-15 21:15:52"
"mobile","카페메가트라움","카페","010-4331-1300","010-4331-1300","","충남 천안시 서북구 성거읍 성거탑골길 7","충남","서북구","미연락","","","2026-06-15 21:15:52"
"mobile","별나무숲펜션","펜션","010-8318-6384","010-8318-6384","","충남 서천군 마서면 신장로231번길 67-6","충남","서천군","미연락","","","2026-06-15 21:15:52"
"mobile","디케이워시 금산점","세차장","010-4598-8548","010-4598-8548","","충남 금산군 금산읍 북사직6길 36","충남","금산군","미연락","","","2026-06-15 21:15:52"
"mobile","피터팬펜션","펜션","010-5273-6456","010-5273-6456","","충남 보령시 해수욕장13길 10-21","충남","보령시","미연락","","","2026-06-15 21:15:52"
"mobile","예당하늘빛펜션","펜션","010-8943-7660","010-8943-7660","","충남 예산군 응봉면 신리길 3","충남","예산군","미연락","","","2026-06-15 21:15:52"
